X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.400000e-02,2.000000e-05,
0,-9.737500e+00,-2.475000e-01,
1,-9.559375e+00,-3.403125e-01,
2,-9.737500e+00,-2.784375e-01,
3,-9.500000e+00,-4.021875e-01,
4,-9.500000e+00,-3.093750e-01,
5,-9.678124e+00,-4.331250e-01,
6,-9.678124e+00,-3.403125e-01,
7,-9.440625e+00,-4.640625e-01,
8,-9.618750e+00,-3.712500e-01,
9,-9.440625e+00,-5.259375e-01,
10,-9.618750e+00,-4.021875e-01,
11,-9.381249e+00,-5.568750e-01,
12,-9.559375e+00,-4.331250e-01,
13,-9.381249e+00,-5.878125e-01,
14,-9.559375e+00,-4.950000e-01,
15,-9.321875e+00,-6.187500e-01,
16,-9.500000e+00,-5.259375e-01,
17,-9.321875e+00,-6.496875e-01,
18,-9.500000e+00,-5.878125e-01,
19,-9.262500e+00,-7.115625e-01,
20,-9.500000e+00,-6.187500e-01,
21,-9.262500e+00,-7.425000e-01,
22,-9.440625e+00,-6.496875e-01,
23,-9.203125e+00,-7.734375e-01,
24,-9.381249e+00,-6.806250e-01,
25,-9.203125e+00,-8.043750e-01,
26,-9.321875e+00,-7.115625e-01,
27,-9.143750e+00,-8.662500e-01,
28,-9.321875e+00,-7.425000e-01,
29,-9.084374e+00,-8.971875e-01,
30,-9.262500e+00,-8.043750e-01,
31,-9.084374e+00,-9.281250e-01,
32,-9.262500e+00,-8.353125e-01,
33,-9.025000e+00,-9.590625e-01,
34,-9.025000e+00,-8.662500e-01,
35,-9.262500e+00,-9.900000e-01,
36,-9.203125e+00,-8.971875e-01,
37,-8.965625e+00,-1.051875e+00,
38,-9.143750e+00,-9.281250e-01,
39,-8.906250e+00,-1.082813e+00,
40,-9.084374e+00,-9.590625e-01,
41,-8.906250e+00,-1.113750e+00,
42,-9.084374e+00,-1.020938e+00,
43,-8.846875e+00,-1.144688e+00,
44,-9.025000e+00,-1.051875e+00,
45,-8.787499e+00,-1.175625e+00,
46,-8.965625e+00,-1.082813e+00,
47,-8.787499e+00,-1.206563e+00,
48,-8.728125e+00,-1.113750e+00,
49,-8.965625e+00,-1.237500e+00,
50,-8.906250e+00,-1.144688e+00,
51,-8.668750e+00,-1.268438e+00,
52,-8.846875e+00,-1.175625e+00,
53,-8.609375e+00,-1.299375e+00,
54,-8.787499e+00,-1.206563e+00,
55,-8.550000e+00,-1.330312e+00,
56,-8.787499e+00,-1.237500e+00,
57,-8.550000e+00,-1.361250e+00,
58,-8.728125e+00,-1.299375e+00,
59,-8.490624e+00,-1.423125e+00,
60,-8.668750e+00,-1.330312e+00,
61,-8.431250e+00,-1.454062e+00,
62,-8.609375e+00,-1.361250e+00,
63,-8.371875e+00,-1.485000e+00,
64,-8.550000e+00,-1.392187e+00,
65,-8.312500e+00,-1.515938e+00,
66,-8.490624e+00,-1.423125e+00,
67,-8.312500e+00,-1.546875e+00,
68,-8.431250e+00,-1.454062e+00,
69,-8.193749e+00,-1.577813e+00,
70,-8.431250e+00,-1.485000e+00,
71,-8.193749e+00,-1.608750e+00,
72,-8.371875e+00,-1.515938e+00,
73,-8.134375e+00,-1.639688e+00,
74,-8.312500e+00,-1.546875e+00,
75,-8.075000e+00,-1.670625e+00,
76,-8.253125e+00,-1.577813e+00,
77,-8.015625e+00,-1.701563e+00,
78,-8.193749e+00,-1.608750e+00,
79,-7.956250e+00,-1.732500e+00,
80,-8.134375e+00,-1.639688e+00,
81,-7.896875e+00,-1.763438e+00,
82,-8.075000e+00,-1.670625e+00,
83,-7.837500e+00,-1.794375e+00,
84,-8.015625e+00,-1.701563e+00,
85,-7.778125e+00,-1.825312e+00,
86,-7.956250e+00,-1.732500e+00,
87,-7.718750e+00,-1.856250e+00,
88,-7.896875e+00,-1.763438e+00,
89,-7.659375e+00,-1.887187e+00,
90,-7.837500e+00,-1.794375e+00,
91,-7.600000e+00,-1.918125e+00,
92,-7.778125e+00,-1.825312e+00,
93,-7.540625e+00,-1.949062e+00,
94,-7.718750e+00,-1.856250e+00,
95,-7.481250e+00,-1.980000e+00,
96,-7.659375e+00,-1.887187e+00,
97,-7.421875e+00,-2.010937e+00,
98,-7.600000e+00,-1.918125e+00,
99,-7.362500e+00,-2.041875e+00,
100,-7.540625e+00,-1.949062e+00,
101,-7.303125e+00,-2.072813e+00,
102,-7.481250e+00,-1.980000e+00,
103,-7.243750e+00,-2.103750e+00,
104,-7.421875e+00,-2.010937e+00,
105,-7.184375e+00,-2.134687e+00,
106,-7.362500e+00,-2.041875e+00,
107,-7.125000e+00,-2.134687e+00,
108,-7.303125e+00,-2.165625e+00,
109,-7.065625e+00,-2.041875e+00,
110,-7.243750e+00,-2.196563e+00,
111,-7.006250e+00,-2.072813e+00,
112,-7.184375e+00,-2.103750e+00,
113,-6.946875e+00,-2.227500e+00,
114,-7.125000e+00,-2.134687e+00,
115,-6.887500e+00,-2.258438e+00,
116,-7.065625e+00,-2.165625e+00,
117,-6.828125e+00,-2.289375e+00,
118,-7.006250e+00,-2.196563e+00,
119,-6.709375e+00,-2.320313e+00,
120,-6.887500e+00,-2.227500e+00,
121,-6.650000e+00,-2.351250e+00,
122,-6.828125e+00,-2.258438e+00,
123,-6.590625e+00,-2.351250e+00,
124,-6.768750e+00,-2.258438e+00,
125,-6.531250e+00,-2.382188e+00,
126,-6.709375e+00,-2.289375e+00,
127,-6.471875e+00,-2.413125e+00,
128,-6.650000e+00,-2.320313e+00,
129,-6.412500e+00,-2.413125e+00,
130,-6.590625e+00,-2.351250e+00,
131,-6.353125e+00,-2.444062e+00,
132,-6.531250e+00,-2.351250e+00,
133,-6.234375e+00,-2.475000e+00,
134,-6.471875e+00,-2.382188e+00,
135,-6.175000e+00,-2.505938e+00,
136,-6.353125e+00,-2.413125e+00,
137,-6.115625e+00,-2.505938e+00,
138,-6.293750e+00,-2.444062e+00,
139,-6.056250e+00,-2.536875e+00,
140,-6.234375e+00,-2.444062e+00,
141,-5.996875e+00,-2.567812e+00,
142,-6.175000e+00,-2.475000e+00,
143,-5.878125e+00,-2.598750e+00,
144,-6.115625e+00,-2.505938e+00,
145,-5.878125e+00,-2.598750e+00,
146,-5.996875e+00,-2.505938e+00,
147,-5.759375e+00,-2.629688e+00,
148,-5.937500e+00,-2.536875e+00,
149,-5.700000e+00,-2.660625e+00,
150,-5.878125e+00,-2.567812e+00,
151,-5.640625e+00,-2.660625e+00,
152,-5.759375e+00,-2.567812e+00,
153,-5.521875e+00,-2.691562e+00,
154,-5.700000e+00,-2.598750e+00,
155,-5.462500e+00,-2.722500e+00,
156,-5.640625e+00,-2.598750e+00,
157,-5.403125e+00,-2.722500e+00,
158,-5.581250e+00,-2.629688e+00,
159,-5.343750e+00,-2.753438e+00,
160,-5.521875e+00,-2.660625e+00,
161,-5.284375e+00,-2.753438e+00,
162,-5.403125e+00,-2.660625e+00,
163,-5.165625e+00,-2.753438e+00,
164,-5.343750e+00,-2.691562e+00,
165,-5.106250e+00,-2.784375e+00,
166,-5.284375e+00,-2.691562e+00,
167,-5.046875e+00,-2.815313e+00,
168,-5.225000e+00,-2.722500e+00,
169,-4.987500e+00,-2.815313e+00,
170,-5.106250e+00,-2.722500e+00,
171,-4.868750e+00,-2.846250e+00,
172,-5.046875e+00,-2.753438e+00,
173,-4.809375e+00,-2.846250e+00,
174,-4.987500e+00,-2.846250e+00,
175,-4.750000e+00,-2.753438e+00,
176,-4.868750e+00,-2.784375e+00,
177,-4.690625e+00,-2.877187e+00,
178,-4.809375e+00,-2.784375e+00,
179,-4.571875e+00,-2.877187e+00,
180,-4.750000e+00,-2.784375e+00,
181,-4.512500e+00,-2.908125e+00,
182,-4.690625e+00,-2.815313e+00,
183,-4.453125e+00,-2.908125e+00,
184,-4.631250e+00,-2.908125e+00,
185,-4.393750e+00,-2.815313e+00,
186,-4.512500e+00,-2.939063e+00,
187,-4.275000e+00,-2.815313e+00,
188,-4.453125e+00,-2.846250e+00,
189,-4.215625e+00,-2.939063e+00,
190,-4.334375e+00,-2.846250e+00,
191,-4.096875e+00,-2.970000e+00,
192,-4.275000e+00,-2.970000e+00,
193,-4.037500e+00,-2.846250e+00,
194,-4.215625e+00,-2.970000e+00,
195,-3.978125e+00,-2.877187e+00,
196,-4.156250e+00,-2.877187e+00,
197,-3.918750e+00,-3.000937e+00,
198,-4.096875e+00,-3.000937e+00,
199,-3.859375e+00,-2.877187e+00,
200,-3.978125e+00,-2.908125e+00,
201,-3.740625e+00,-3.000937e+00,
202,-3.918750e+00,-2.908125e+00,
203,-3.681250e+00,-3.031875e+00,
204,-3.859375e+00,-2.908125e+00,
205,-3.621875e+00,-3.031875e+00,
206,-3.800000e+00,-2.939063e+00,
207,-3.503125e+00,-3.031875e+00,
208,-3.681250e+00,-3.031875e+00,
209,-3.443750e+00,-2.939063e+00,
210,-3.562500e+00,-2.939063e+00,
211,-3.384375e+00,-3.031875e+00,
212,-3.503125e+00,-3.031875e+00,
213,-3.325000e+00,-2.939063e+00,
214,-3.443750e+00,-2.939063e+00,
215,-3.206250e+00,-3.062813e+00,
216,-3.384375e+00,-3.062813e+00,
217,-3.146875e+00,-2.939063e+00,
218,-3.325000e+00,-2.970000e+00,
219,-3.087500e+00,-3.062813e+00,
220,-3.206250e+00,-2.970000e+00,
221,-2.968750e+00,-3.062813e+00,
222,-3.146875e+00,-3.062813e+00,
223,-2.909375e+00,-2.970000e+00,
224,-3.087500e+00,-3.062813e+00,
225,-2.850000e+00,-2.970000e+00,
226,-2.968750e+00,-3.062813e+00,
227,-2.731250e+00,-2.970000e+00,
228,-2.909375e+00,-3.062813e+00,
229,-2.671875e+00,-2.970000e+00,
230,-2.850000e+00,-2.970000e+00,
231,-2.612500e+00,-3.093750e+00,
232,-2.790625e+00,-3.062813e+00,
233,-2.553125e+00,-2.970000e+00,
234,-2.731250e+00,-2.970000e+00,
235,-2.434375e+00,-3.093750e+00,
236,-2.612500e+00,-3.062813e+00,
237,-2.375000e+00,-2.970000e+00,
238,-2.553125e+00,-3.062813e+00,
239,-2.315625e+00,-2.970000e+00,
240,-2.493750e+00,-3.062813e+00,
241,-2.256250e+00,-2.970000e+00,
242,-2.434375e+00,-3.062813e+00,
243,-2.196875e+00,-2.970000e+00,
244,-2.375000e+00,-3.062813e+00,
245,-2.137500e+00,-2.970000e+00,
246,-2.256250e+00,-3.062813e+00,
247,-2.018750e+00,-2.970000e+00,
248,-2.196875e+00,-3.062813e+00,
249,-1.959375e+00,-2.970000e+00,
250,-2.137500e+00,-3.062813e+00,
251,-1.900000e+00,-2.970000e+00,
252,-2.018750e+00,-3.062813e+00,
253,-1.840625e+00,-2.939063e+00,
254,-2.018750e+00,-3.062813e+00,
255,-1.781250e+00,-2.939063e+00,
256,-1.959375e+00,-3.062813e+00,
257,-1.662500e+00,-2.939063e+00,
258,-1.840625e+00,-2.939063e+00,
259,-1.603125e+00,-3.062813e+00,
260,-1.781250e+00,-3.031875e+00,
261,-1.543750e+00,-2.939063e+00,
262,-1.721875e+00,-3.031875e+00,
263,-1.484375e+00,-2.939063e+00,
264,-1.662500e+00,-3.031875e+00,
265,-1.365625e+00,-2.908125e+00,
266,-1.543750e+00,-3.031875e+00,
267,-1.306250e+00,-2.908125e+00,
268,-1.484375e+00,-3.000937e+00,
269,-1.246875e+00,-2.908125e+00,
270,-1.425000e+00,-3.000937e+00,
271,-1.187500e+00,-2.908125e+00,
272,-1.128125e+00,-3.000937e+00,
273,-1.365625e+00,-2.877187e+00,
274,-1.306250e+00,-3.000937e+00,
275,-1.009375e+00,-2.877187e+00,
276,-1.187500e+00,-2.970000e+00,
277,-9.500000e-01,-2.877187e+00,
278,-1.187500e+00,-2.877187e+00,
279,-8.906250e-01,-2.970000e+00,
280,-1.068750e+00,-2.970000e+00,
281,-8.312500e-01,-2.846250e+00,
282,-1.009375e+00,-2.939063e+00,
283,-7.718750e-01,-2.846250e+00,
284,-9.500000e-01,-2.939063e+00,
285,-7.125000e-01,-2.815313e+00,
286,-8.906250e-01,-2.908125e+00,
287,-6.531250e-01,-2.815313e+00,
288,-5.937500e-01,-2.815313e+00,
289,-8.312500e-01,-2.908125e+00,
290,-7.718750e-01,-2.908125e+00,
291,-5.343750e-01,-2.784375e+00,
292,-7.125000e-01,-2.877187e+00,
