X,CH1,Start,Increment,
Sequence,Volt,2.530000e-04,9.999999e-08,
0,-1.562500e+00,
1,3.125000e+00,
2,-1.562500e+00,
3,3.125000e+00,
4,-1.562500e+00,
5,3.125000e+00,
6,-3.125000e+00,
7,3.125000e+00,
8,-1.562500e+00,
9,3.125000e+00,
10,-1.562500e+00,
11,3.125000e+00,
12,-1.562500e+00,
13,3.125000e+00,
14,-1.562500e+00,
15,3.125000e+00,
16,-1.562500e+00,
17,3.125000e+00,
18,-1.562500e+00,
19,1.562500e+00,
20,-1.562500e+00,
21,3.125000e+00,
22,-1.562500e+00,
23,3.125000e+00,
24,3.125000e+00,
25,-1.562500e+00,
26,-1.562500e+00,
27,3.125000e+00,
28,-1.562500e+00,
29,3.125000e+00,
30,-1.562500e+00,
31,3.125000e+00,
32,-1.562500e+00,
33,3.125000e+00,
34,-1.562500e+00,
35,3.125000e+00,
36,-1.562500e+00,
37,3.125000e+00,
38,-1.562500e+00,
39,3.125000e+00,
40,-1.562500e+00,
41,3.125000e+00,
42,-1.562500e+00,
43,3.125000e+00,
44,-1.562500e+00,
45,3.125000e+00,
46,-1.562500e+00,
47,3.125000e+00,
48,-1.562500e+00,
49,3.125000e+00,
50,-1.562500e+00,
51,3.125000e+00,
52,-1.562500e+00,
53,3.125000e+00,
54,-1.562500e+00,
55,3.125000e+00,
56,-1.562500e+00,
57,3.125000e+00,
58,-1.562500e+00,
59,3.125000e+00,
60,3.125000e+00,
61,-3.125000e+00,
62,-1.562500e+00,
63,3.125000e+00,
64,-1.562500e+00,
65,3.125000e+00,
66,-1.562500e+00,
67,3.125000e+00,
68,3.125000e+00,
69,-3.125000e+00,
70,3.125000e+00,
71,-3.125000e+00,
72,-1.562500e+00,
73,3.125000e+00,
74,-1.562500e+00,
75,3.125000e+00,
76,-1.562500e+00,
77,3.125000e+00,
78,-1.562500e+00,
79,3.125000e+00,
80,-1.562500e+00,
81,3.125000e+00,
82,-1.562500e+00,
83,3.125000e+00,
84,-1.562500e+00,
85,3.125000e+00,
86,-1.562500e+00,
87,3.125000e+00,
88,-1.562500e+00,
89,3.125000e+00,
90,-1.562500e+00,
91,3.125000e+00,
92,-1.562500e+00,
93,3.125000e+00,
94,-1.562500e+00,
95,1.562500e+00,
96,-1.562500e+00,
97,1.562500e+00,
98,-1.562500e+00,
99,3.125000e+00,
100,-1.562500e+00,
101,3.125000e+00,
102,-1.562500e+00,
103,3.125000e+00,
104,-1.562500e+00,
105,3.125000e+00,
106,-1.562500e+00,
107,3.125000e+00,
108,-1.562500e+00,
109,3.125000e+00,
110,-1.562500e+00,
111,3.125000e+00,
112,3.125000e+00,
113,-3.125000e+00,
114,1.562500e+00,
115,-3.125000e+00,
116,-1.562500e+00,
117,3.125000e+00,
118,-1.562500e+00,
119,3.125000e+00,
120,-1.562500e+00,
121,3.125000e+00,
122,-1.562500e+00,
123,3.125000e+00,
124,-1.562500e+00,
125,3.125000e+00,
126,-1.562500e+00,
127,3.125000e+00,
128,-1.562500e+00,
129,3.125000e+00,
130,-1.562500e+00,
131,3.125000e+00,
132,-1.562500e+00,
133,3.125000e+00,
134,-1.562500e+00,
135,3.125000e+00,
136,-1.562500e+00,
137,3.125000e+00,
138,-1.562500e+00,
139,3.125000e+00,
140,-1.562500e+00,
141,3.125000e+00,
142,-1.562500e+00,
143,3.125000e+00,
144,-1.562500e+00,
145,3.125000e+00,
146,-1.562500e+00,
147,3.125000e+00,
148,-1.562500e+00,
149,3.125000e+00,
150,-1.562500e+00,
151,3.125000e+00,
152,-1.562500e+00,
153,3.125000e+00,
154,-1.562500e+00,
155,1.406250e+01,
156,1.093750e+01,
157,4.687500e+01,
158,4.375000e+01,
159,9.375000e+01,
160,9.375000e+01,
161,1.375000e+02,
162,1.375000e+02,
163,1.718750e+02,
164,1.718750e+02,
165,1.937500e+02,
166,1.921875e+02,
167,2.140625e+02,
168,2.109375e+02,
169,2.265625e+02,
170,2.250000e+02,
171,2.359375e+02,
172,2.328125e+02,
173,2.437500e+02,
174,2.406250e+02,
175,2.484375e+02,
176,2.468750e+02,
177,2.531250e+02,
178,2.500000e+02,
